"longitude","latitude","Dense.Herbaceous.PLAND","Sparse.Forests.PLAND","Sparse.Shrublands.PLAND","Evergreen.Needleleaf.Forests.PLAND","Herbaceous.Wetlands.PLAND","Open.Forests.PLAND","Herbaceous.Croplands.PLAND","Mixed.Broadleaf.Needleleaf.Forests.PLAND","Sparse.Herbaceous.PLAND","Dense.Shrublands.PLAND","Barren.PLAND","Shrubland.Grassland.Mosaics.PLAND","Urban.PLAND"
-109.9373335,47.43437084,0.000511457176175375,0,0,0,0.000462300527208006,0,-1.51067707538427e-05,0,9.03974796115623e-09,0,0,0,3.22254976797319e-09
-109.5828184,47.43437084,0.000906226359993599,0,0,-0.0014882385737226,0.000743206621461035,-0.00066416683334864,-0.000131203061541576,0,1.60231541857362e-08,0,0,0,0
-109.2283033,47.43437084,0.00249006716017474,0,0,0,0,0,-0.000518688991374311,0,0,0,0,0,0
-108.8737882,47.43437084,0.00375904485731321,-0.0131761410856004,0,0,0,0,-0.00078665370586386,0,0,0,0,0,0
-108.5192731,47.43437084,0.00767250168050169,-0.0268329498284464,0,0,0,0,0,0,1.35907311435605e-07,0,0,0,0
-108.164758,47.43437084,0.00697396737576572,-0.0243668474546701,0,0,0,0,0,0,1.23354904717494e-07,0,0,0,0
-107.8102429,47.43437084,0.00261676905003519,0,0,0,-0.00317332783735672,0,0,0,7.53614907393175e-08,0,-6.2184903309751e-09,0,0
-107.4557278,47.43437084,0.005648584573702,-0.0203557517023883,0,0,0.00524581880916531,0,-0.00121425779806939,0,1.02328611210602e-07,0,-2.84428273563826e-09,0,0
-107.1012126,47.43437084,0.00186952651063914,-0.00673522130542752,0,0,0,0,0,0,3.37291422634611e-08,0,0,0,0
-106.7466975,47.43437084,0.000763313764042327,0,0,0,0,0,0,0,1.36249644188584e-08,0,0,0,0
-120.7326873,47.19456448,-0.0352018667031584,-0.0130483208710626,0,0.0427826042401573,0.0161967016728712,0.0110234357430108,-0.00454371706217447,0,3.8511474587691e-07,0,0,0,1.3738488289386e-07
-120.3797774,47.19456448,-0.00328234825975204,0.00426081366096874,0,0.00211188646308747,0.00153865527728455,0.000576038163021667,-0.000354666828163192,0,2.99610530730904e-08,0,-8.14521763187559e-10,0,1.06685173159763e-08
-119.6739574,47.19456448,0.0125839714085021,-0.0458666040291693,0,0,-0.00477289645267443,0,0.00820396778033261,0,2.30415532201087e-07,0,-6.09920554634949e-09,0,-1.06712412397012e-07
-119.3210474,47.19456448,0.00509382400409197,-0.0228697825611235,0,0,-0.00178946970412657,0,0.00335921366919174,0,1.14894480597836e-07,0,-4.11332999941022e-09,0,-8.0748764946625e-08
-118.9681375,47.19456448,0.0132410201142148,0,0,0,0,0,0.00762741186391984,0,2.34012172033864e-07,0,0,0,6.09708909987441e-08
-118.6152275,47.19456448,0.0128984549354,-0.0452663423209515,0,0,0,0,0.00809643139148088,0,2.27982671706811e-07,0,0,0,7.49372277684666e-08
-118.2623175,47.19456448,0.015839079929153,0,0,0,0,0,0.00820129749978704,0,0,0,0,0,9.92526074004569e-08
-117.9094076,47.19456448,0.0164493783699934,0,0,0,0.00529136296664927,0,0.00945428136217692,0,2.92063640781547e-07,0,-7.41838217756328e-09,0,1.02226888953915e-07
-117.5564976,47.19456448,0.00644166978912949,0,0,0,0.00479188430322947,0,0.00405218619496849,0,1.13915769899041e-07,0,-2.85758789995844e-09,0,3.93859681458194e-08
-117.2035876,47.19456448,0.000232863795422775,-0.00105590586703124,0,-6.90725797726391e-05,0.000235944350707021,-0.000197279668146629,0.000190459458925407,-0.000147274094048478,0,0,0,0,0
-114.7332179,47.19456448,1.11859138122865e-05,-1.40752636076128e-05,0,1.07767678692775e-05,0,2.90959967949853e-06,0,0,0,0,0,0,3.09156756213361e-11
-114.0273979,47.19456448,-3.96492295513554e-05,8.64397197276502e-06,0,6.99353235410811e-05,0,1.68330799688913e-05,-7.43099882550957e-06,0,6.27271209093822e-10,0,0,0,0
-113.6744879,47.19456448,1.94810983002487e-05,5.75997167099461e-05,0,2.22498848083531e-05,1.68797602789323e-05,1.70934892215646e-05,-6.0956050648988e-06,0,4.98132512195877e-10,0,-1.52518360716442e-11,0,1.83843185596128e-10
-113.321578,47.19456448,1.24549428626468e-05,1.54274313248749e-05,0,-5.93318534912274e-06,7.67717491321289e-06,5.65368068677829e-06,0,0,1.43063011931364e-10,0,0,0,0
-112.968668,47.19456448,-3.50472150981619e-05,8.01936126779178e-05,0,-1.16119253660052e-05,0,1.35609444152058e-05,0,0,4.74572890874778e-10,0,-1.26029027688872e-11,0,0
-112.2628481,47.19456448,-0.000149136737233082,0.00101178474675927,0,-0.000552074523173518,0,-7.50033297232952e-05,0,-0.000169762246109409,5.92376808915688e-09,0,0,0,2.11294118998024e-09
-111.9099381,47.19456448,-0.00022396867076128,0.000337736362862012,0,-0.000329725829734333,-0.000155903816060871,-8.09374015537442e-05,-4.00411986519759e-05,0,3.57529169100348e-09,0,0,0,1.2599166698022e-09
-111.5570281,47.19456448,7.92686050144707e-05,-0.000332105884216696,0,-0.000155819498990094,0,-3.68410949161447e-05,3.3260488985432e-05,0,0,0,0,0,5.96364120781522e-10
-111.2041182,47.19456448,-0.000108014912914438,-0.000345456213778355,0,-3.68858329991788e-05,5.28283334570577e-05,4.6618997196939e-05,3.61354208710366e-05,0,0,0,0,0,0
-110.8512082,47.19456448,7.50500877351242e-06,-0.0001134809533037,0,-3.52127488038511e-05,4.13155421583039e-06,-3.56574445700798e-06,2.19675403071464e-05,0,6.27017590967541e-10,0,0,0,2.23797712298868e-10
-110.4982982,47.19456448,0.000390540309702045,0,0,-0.000643484178400698,0.0003426440874703,-0.000285108889307494,0.000181321357418619,0,0,0,0,0,0
-110.1453883,47.19456448,0.000557329650632611,0,0,0,0,0,3.17658502415128e-07,0,0,0,0,0,0
-109.7924783,47.19456448,0.000640499482497736,-0.00224754076162292,0,0,0,0,0.000111821253346172,0,0,0,0,0,4.03421449378382e-09
-109.4395683,47.19456448,5.9281235308611e-05,4.51418017185465e-05,0,5.49828160194033e-05,-0.000141929227641248,-0.000179775885625284,0.00012150208911983,-0.000126540151694895,0,0,0,0,0
-109.0866583,47.19456448,0.00307614805648271,-0.00919866102566736,0,-0.00385101215357197,-0.00284816335070934,-0.00261336819815638,0.000701568289816554,0,0,0,0,0,0
-108.7337484,47.19456448,0.00704930730523342,0,0,0,0.00645279763778573,0,-0.00150407801475273,0,1.27332229594835e-07,0,-3.99310912304782e-09,0,0
-108.3808384,47.19456448,0.012142472925534,0,0,0,0,0,0,0,2.14954641804724e-07,0,-5.466852717767e-09,0,0
-108.0279284,47.19456448,0.00859066774215959,-0.030160757659351,0,0,0,0,-0.0018189517982397,0,1.53154901773823e-07,0,0,0,0
-107.6750185,47.19456448,0.0143897699549786,0,0,0,0,0,-0.00301106369433747,0,0,0,0,0,0
-107.3221085,47.19456448,0.015615028257015,0,0,0,0,0,0,0,2.76092044166552e-07,0,-6.93154852293249e-09,0,0
-106.9691985,47.19456448,0.00399879497687073,0,0,0,0,0,0,0,7.06695962430207e-08,0,0,0,0
-106.6162886,47.19456448,0.00095210053978757,0,0,0,0,0,0,0,1.68278974551121e-08,0,0,0,0
-120.8932545,46.95475812,-0.0235889845152066,-0.0167877767048073,0,0.0452533474726762,0.020110632548332,0.0038499015896619,0,0,3.93040775339849e-07,0,0,0,0
-120.5419291,46.95475812,0.00985315760438644,-0.0748652223305452,0,-0.0230436439917713,0,-0.0106817748164904,0.010533038339689,0,5.66663804521418e-07,0,0,0,-8.48359018528304e-08
-120.1906036,46.95475812,0.069515464295468,-0.261835269802679,0,0,0.05366658239272,0,0.00536931789770375,0,1.53905764768537e-06,0,-6.11783093848437e-08,0,1.79644305150672e-07
-119.8392782,46.95475812,0.00233578898231391,-0.00914687564780009,0,0,0.00165900399385069,0,0.00144385651060657,0,4.57683714094424e-08,0,-2.52844815506063e-09,0,7.77332766841795e-09
-119.4879528,46.95475812,0.0010972860530957,-0.00385053221833382,0,0,0,0,0.000675141666040594,0,1.93976130773673e-08,0,0,0,5.39483224699672e-09
-119.1366274,46.95475812,0.000563991937837382,-0.00361337946617032,0,0,-0.000710968441018951,0,0.000625041101958962,0,1.77824120312079e-08,0,-6.27974365817167e-10,0,4.17752740607267e-09
-118.785302,46.95475812,0.00248545214801006,0,0,0,0,0,0.00156663986722617,0,0,0,0,0,1.51603502772139e-08
-118.4339765,46.95475812,0.0167316350558496,0,0,0,0,0,0.00801835350123102,0,2.95681060497017e-07,0,0,0,9.92580290212014e-08
-118.0826511,46.95475812,0.0145191373241992,0,0,0,0,0,0.00551125420491878,0,0,0,0,0,9.14462368554244e-08
-117.7313257,46.95475812,0.00527041461115734,0,0,0,0,0,0.00328392596744333,0,0,0,0,0,3.29320170149166e-08
